,tipo,de,val,sample,method,scenario
3,UPFC_tsh,5-15,-0.25080307075422925,22,LM,0
4,UPFC_Vse,5-15,0.10381537471082906,22,LM,0
5,UPFC_tse,5-15,-3.0272111030291815,22,LM,0
0,x_tcsc,1-14,-0.010371124938638189,23,LM,0
1,B_svc,2,-0.06261970543946002,23,LM,0
2,UPFC_Vsh,5-15,0.9905133821430473,23,LM,0
3,UPFC_tsh,5-15,-0.25075227471645534,23,LM,0
4,UPFC_Vse,5-15,0.10514075717688703,23,LM,0
5,UPFC_tse,5-15,-3.034645860336661,23,LM,0
0,x_tcsc,1-14,-0.012965875716940793,24,LM,0
1,B_svc,2,-0.06365712826270342,24,LM,0
2,UPFC_Vsh,5-15,0.9910331969266941,24,LM,0
3,UPFC_tsh,5-15,-0.24883613337073887,24,LM,0
4,UPFC_Vse,5-15,0.1032011551381153,24,LM,0
5,UPFC_tse,5-15,-3.0232900198603714,24,LM,0
0,x_tcsc,1-14,-0.006703335165687862,25,LM,0
1,B_svc,2,-0.06075482164308137,25,LM,0
2,UPFC_Vsh,5-15,0.9908852029310825,25,LM,0
3,UPFC_tsh,5-15,-0.25066255010098976,25,LM,0
4,UPFC_Vse,5-15,0.10474947287584017,25,LM,0
5,UPFC_tse,5-15,-3.035211289812704,25,LM,0
0,x_tcsc,1-14,-0.010696861514929967,26,LM,0
1,B_svc,2,-0.06402141864817709,26,LM,0
2,UPFC_Vsh,5-15,0.9908381234045625,26,LM,0
3,UPFC_tsh,5-15,-0.24989560955159829,26,LM,0
4,UPFC_Vse,5-15,0.10416041288553679,26,LM,0
5,UPFC_tse,5-15,-3.0389320940194438,26,LM,0
0,x_tcsc,1-14,-0.009740140784609537,27,LM,0
1,B_svc,2,-0.06291431135157206,27,LM,0
2,UPFC_Vsh,5-15,0.9909633659423323,27,LM,0
3,UPFC_tsh,5-15,-0.25150197350659914,27,LM,0
4,UPFC_Vse,5-15,0.1045140825410243,27,LM,0
5,UPFC_tse,5-15,-3.036143298573334,27,LM,0
0,x_tcsc,1-14,-0.01000005763794939,28,LM,0
1,B_svc,2,-0.06323966632120133,28,LM,0
2,UPFC_Vsh,5-15,0.9907744002226456,28,LM,0
3,UPFC_tsh,5-15,-0.2502651333358125,28,LM,0
4,UPFC_Vse,5-15,0.10494700103197904,28,LM,0
5,UPFC_tse,5-15,-3.024046111610461,28,LM,0
0,x_tcsc,1-14,-0.00877020825703639,29,LM,0
1,B_svc,2,-0.06120386332071273,29,LM,0
2,UPFC_Vsh,5-15,0.9892315570313133,29,LM,0
3,UPFC_tsh,5-15,-0.2513110082184476,29,LM,0
4,UPFC_Vse,5-15,0.10440415800173938,29,LM,0
5,UPFC_tse,5-15,-3.026019419434647,29,LM,0
0,x_tcsc,1-14,-0.010781655409088821,30,LM,0
1,B_svc,2,-0.06569529273154377,30,LM,0
2,UPFC_Vsh,5-15,0.9904859035856316,30,LM,0
3,UPFC_tsh,5-15,-0.2497190766835612,30,LM,0
4,UPFC_Vse,5-15,0.10613926356375776,30,LM,0
5,UPFC_tse,5-15,-3.030540751364733,30,LM,0
0,x_tcsc,1-14,-0.01113182308781518,31,LM,0
1,B_svc,2,-0.06437016627755732,31,LM,0
2,UPFC_Vsh,5-15,0.9873773246208717,31,LM,0
3,UPFC_tsh,5-15,-0.2501900447036969,31,LM,0
4,UPFC_Vse,5-15,0.10432812983148614,31,LM,0
5,UPFC_tse,5-15,-3.0256933315061563,31,LM,0
0,x_tcsc,1-14,-0.009633314557882819,32,LM,0
1,B_svc,2,-0.06224810890814682,32,LM,0
2,UPFC_Vsh,5-15,0.9946102451599379,32,LM,0
3,UPFC_tsh,5-15,-0.24927783587178892,32,LM,0
4,UPFC_Vse,5-15,0.1038325160289928,32,LM,0
5,UPFC_tse,5-15,-3.0223360829792454,32,LM,0
0,x_tcsc,1-14,-0.008437531552373425,33,LM,0
1,B_svc,2,-0.0607125388318517,33,LM,0
2,UPFC_Vsh,5-15,0.9919258151665035,33,LM,0
3,UPFC_tsh,5-15,-0.2504061290006725,33,LM,0
4,UPFC_Vse,5-15,0.10448646622972037,33,LM,0
5,UPFC_tse,5-15,-3.024021097647864,33,LM,0
0,x_tcsc,1-14,-0.0109010174207502,34,LM,0
1,B_svc,2,-0.06462081006641039,34,LM,0
2,UPFC_Vsh,5-15,0.9896225964577797,34,LM,0
3,UPFC_tsh,5-15,-0.24973197760294186,34,LM,0
4,UPFC_Vse,5-15,0.10517079971563008,34,LM,0
5,UPFC_tse,5-15,-3.033779607350747,34,LM,0
0,x_tcsc,1-14,-0.010131833859939774,35,LM,0
1,B_svc,2,-0.06390814705147646,35,LM,0
2,UPFC_Vsh,5-15,0.9910394866812988,35,LM,0
3,UPFC_tsh,5-15,-0.24988420251873522,35,LM,0
4,UPFC_Vse,5-15,0.10365237538822542,35,LM,0
5,UPFC_tse,5-15,-3.028077027792424,35,LM,0
0,x_tcsc,1-14,-0.012283892555747923,36,LM,0
1,B_svc,2,-0.064972957286538,36,LM,0
2,UPFC_Vsh,5-15,0.9920246056535905,36,LM,0
3,UPFC_tsh,5-15,-0.24945338185888044,36,LM,0
4,UPFC_Vse,5-15,0.10418498066207488,36,LM,0
5,UPFC_tse,5-15,-3.036275691832776,36,LM,0
0,x_tcsc,1-14,-0.008565371041175869,37,LM,0
1,B_svc,2,-0.061390738701499366,37,LM,0
2,UPFC_Vsh,5-15,0.9905000648395704,37,LM,0
3,UPFC_tsh,5-15,-0.2508702271911764,37,LM,0
4,UPFC_Vse,5-15,0.10440031442510811,37,LM,0
5,UPFC_tse,5-15,-3.0349347905752913,37,LM,0
0,x_tcsc,1-14,-0.008269792600075349,38,LM,0
1,B_svc,2,-0.06125025195501882,38,LM,0
2,UPFC_Vsh,5-15,0.9922411007367835,38,LM,0
3,UPFC_tsh,5-15,-0.25096604449713045,38,LM,0
4,UPFC_Vse,5-15,0.10456676312760013,38,LM,0
5,UPFC_tse,5-15,-3.033622613095531,38,LM,0
0,x_tcsc,1-14,-0.009898373520823988,39,LM,0
1,B_svc,2,-0.06303624072878701,39,LM,0
2,UPFC_Vsh,5-15,0.9900305348230464,39,LM,0
3,UPFC_tsh,5-15,-0.2508474244933422,39,LM,0
4,UPFC_Vse,5-15,0.10450556523200227,39,LM,0
5,UPFC_tse,5-15,-3.0299438443304636,39,LM,0
0,x_tcsc,1-14,-0.013676085338842866,40,LM,0
1,B_svc,2,-0.06658837713442904,40,LM,0
2,UPFC_Vsh,5-15,0.9911333572101376,40,LM,0
3,UPFC_tsh,5-15,-0.24907776525335856,40,LM,0
4,UPFC_Vse,5-15,0.10456582635495107,40,LM,0
5,UPFC_tse,5-15,-3.019662270682358,40,LM,0
0,x_tcsc,1-14,-0.01210886189259029,41,LM,0
1,B_svc,2,-0.06451332816101712,41,LM,0
2,UPFC_Vsh,5-15,0.9918906874030708,41,LM,0
3,UPFC_tsh,5-15,-0.24865565979088458,41,LM,0
4,UPFC_Vse,5-15,0.10468277265068661,41,LM,0
5,UPFC_tse,5-15,-3.0297465309092795,41,LM,0
0,x_tcsc,1-14,-0.009164658787713633,42,LM,0
1,B_svc,2,-0.061811682452222155,42,LM,0
2,UPFC_Vsh,5-15,0.9919509674955708,42,LM,0
3,UPFC_tsh,5-15,-0.25128382695668205,42,LM,0
4,UPFC_Vse,5-15,0.1042722389648464,42,LM,0
5,UPFC_tse,5-15,-3.030504744077956,42,LM,0
0,x_tcsc,1-14,-0.012114791893168731,43,LM,0
1,B_svc,2,-0.06428011567102052,43,LM,0
2,UPFC_Vsh,5-15,0.995583517968909,43,LM,0
3,UPFC_tsh,5-15,-0.24831433308634143,43,LM,0
4,UPFC_Vse,5-15,0.10339819922794838,43,LM,0
5,UPFC_tse,5-15,-3.032829377704551,43,LM,0
0,x_tcsc,1-14,-0.010819004824899796,44,LM,0
1,B_svc,2,-0.06277850880135483,44,LM,0
2,UPFC_Vsh,5-15,0.9930190692054216,44,LM,0
3,UPFC_tsh,5-15,-0.24926174898106673,44,LM,0
4,UPFC_Vse,5-15,0.10388694265498838,44,LM,0
5,UPFC_tse,5-15,-3.0237818418451594,44,LM,0
0,x_tcsc,1-14,-0.010341665749603763,45,LM,0
1,B_svc,2,-0.06253283542286635,45,LM,0
2,UPFC_Vsh,5-15,0.9904171132118833,45,LM,0
3,UPFC_tsh,5-15,-0.250083977061892,45,LM,0
4,UPFC_Vse,5-15,0.10481436651026128,45,LM,0
5,UPFC_tse,5-15,-3.0327887086694982,45,LM,0
0,x_tcsc,1-14,-0.010301764330909914,46,LM,0
1,B_svc,2,-0.06352045231532709,46,LM,0
2,UPFC_Vsh,5-15,0.9917117566501914,46,LM,0
3,UPFC_tsh,5-15,-0.25017385478700854,46,LM,0
4,UPFC_Vse,5-15,0.10473203263179244,46,LM,0
5,UPFC_tse,5-15,-3.0335585706283856,46,LM,0
0,x_tcsc,1-14,-0.013597496733907978,47,LM,0
1,B_svc,2,-0.06439208752379956,47,LM,0
2,UPFC_Vsh,5-15,0.9917240455840464,47,LM,0
3,UPFC_tsh,5-15,-0.24949343858303624,47,LM,0
4,UPFC_Vse,5-15,0.10424372070413832,47,LM,0
5,UPFC_tse,5-15,-3.028678558658015,47,LM,0
0,x_tcsc,1-14,-0.008755853441007655,48,LM,0
1,B_svc,2,-0.06125628578175276,48,LM,0
2,UPFC_Vsh,5-15,0.9938004934984888,48,LM,0
3,UPFC_tsh,5-15,-0.251783890496169,48,LM,0
4,UPFC_Vse,5-15,0.10490564203828975,48,LM,0
5,UPFC_tse,5-15,-3.0379754812634103,48,LM,0
0,x_tcsc,1-14,-0.009229018679199195,49,LM,0
1,B_svc,2,-0.062033647115073316,49,LM,0
2,UPFC_Vsh,5-15,0.9910433913552287,49,LM,0
3,UPFC_tsh,5-15,-0.25157816657529053,49,LM,0
4,UPFC_Vse,5-15,0.10448589580951753,49,LM,0
5,UPFC_tse,5-15,-3.028607430952016,49,LM,0
0,x_tcsc,1-14,-0.009147941732713395,50,LM,0
1,B_svc,2,-0.061206738573462836,50,LM,0
2,UPFC_Vsh,5-15,0.9910990964073084,50,LM,0
3,UPFC_tsh,5-15,-0.2507800030257743,50,LM,0
4,UPFC_Vse,5-15,0.1041506294533155,50,LM,0
5,UPFC_tse,5-15,-3.0360284897477334,50,LM,0
0,x_tcsc,1-14,-0.013617167663791329,51,LM,0
1,B_svc,2,-0.06585032332885737,51,LM,0
2,UPFC_Vsh,5-15,0.9903225051625102,51,LM,0
3,UPFC_tsh,5-15,-0.24787370896705851,51,LM,0
4,UPFC_Vse,5-15,0.10380821198986996,51,LM,0
5,UPFC_tse,5-15,-3.0130974335689213,51,LM,0
0,x_tcsc,1-14,-0.00818664751391187,52,LM,0
1,B_svc,2,-0.061544476477265256,52,LM,0
2,UPFC_Vsh,5-15,0.9890886782211833,52,LM,0
3,UPFC_tsh,5-15,-0.25110672905856524,52,LM,0
4,UPFC_Vse,5-15,0.10434777051004315,52,LM,0
5,UPFC_tse,5-15,-3.0285857644274206,52,LM,0
0,x_tcsc,1-14,-0.012748041919916466,53,LM,0
1,B_svc,2,-0.06558741330277468,53,LM,0
2,UPFC_Vsh,5-15,0.9888161562096374,53,LM,0
3,UPFC_tsh,5-15,-0.24955401193940208,53,LM,0
4,UPFC_Vse,5-15,0.10489732222139247,53,LM,0
5,UPFC_tse,5-15,-3.0272830146367693,53,LM,0
0,x_tcsc,1-14,-0.010361623930171312,54,LM,0
1,B_svc,2,-0.06293556851502317,54,LM,0
2,UPFC_Vsh,5-15,0.9910176031486545,54,LM,0
3,UPFC_tsh,5-15,-0.2508170505679255,54,LM,0
4,UPFC_Vse,5-15,0.10407836034011277,54,LM,0
5,UPFC_tse,5-15,-3.0310807395396777,54,LM,0
0,x_tcsc,1-14,-0.00907578325259214,55,LM,0
1,B_svc,2,-0.06159717138780439,55,LM,0
2,UPFC_Vsh,5-15,0.993903081268161,55,LM,0
3,UPFC_tsh,5-15,-0.2498761257677252,55,LM,0
4,UPFC_Vse,5-15,0.1042178859576079,55,LM,0
5,UPFC_tse,5-15,-3.0261731622716934,55,LM,0
0,x_tcsc,1-14,-0.013281986674099721,56,LM,0
1,B_svc,2,-0.06504039476234827,56,LM,0
2,UPFC_Vsh,5-15,0.990808522532452,56,LM,0
3,UPFC_tsh,5-15,-0.2500433772091128,56,LM,0
4,UPFC_Vse,5-15,0.10446494419452207,56,LM,0
5,UPFC_tse,5-15,-3.032260980325416,56,LM,0
0,x_tcsc,1-14,-0.0071496345498974065,57,LM,0
1,B_svc,2,-0.061380052130341235,57,LM,0
2,UPFC_Vsh,5-15,0.9916390116391839,57,LM,0
3,UPFC_tsh,5-15,-0.2515836442096019,57,LM,0
4,UPFC_Vse,5-15,0.10374379789553966,57,LM,0
5,UPFC_tse,5-15,-3.0317955489270805,57,LM,0
0,x_tcsc,1-14,-0.011181025921701077,58,LM,0
1,B_svc,2,-0.06378521747673885,58,LM,0
2,UPFC_Vsh,5-15,0.9901229352163161,58,LM,0
3,UPFC_tsh,5-15,-0.2504881174987495,58,LM,0
4,UPFC_Vse,5-15,0.10439856791081382,58,LM,0
5,UPFC_tse,5-15,-3.0217583988563557,58,LM,0
0,x_tcsc,1-14,-0.00832879505758721,59,LM,0
1,B_svc,2,-0.061649387009529766,59,LM,0
2,UPFC_Vsh,5-15,0.9889107968286724,59,LM,0
3,UPFC_tsh,5-15,-0.252561698447985,59,LM,0
4,UPFC_Vse,5-15,0.10542053973506076,59,LM,0
5,UPFC_tse,5-15,-3.032980278468967,59,LM,0
0,x_tcsc,1-14,-0.009005874659747894,60,LM,0
1,B_svc,2,-0.0616301570307049,60,LM,0
2,UPFC_Vsh,5-15,0.9921178880659043,60,LM,0
3,UPFC_tsh,5-15,-0.2509328014244974,60,LM,0
4,UPFC_Vse,5-15,0.10507469209268558,60,LM,0
5,UPFC_tse,5-15,-3.0343666542453778,60,LM,0
0,x_tcsc,1-14,-0.010605145935402124,61,LM,0
1,B_svc,2,-0.0625521448969574,61,LM,0
2,UPFC_Vsh,5-15,0.9908518075367694,61,LM,0
3,UPFC_tsh,5-15,-0.2505504225213208,61,LM,0
4,UPFC_Vse,5-15,0.1052982337394488,61,LM,0
5,UPFC_tse,5-15,-3.0302384886353755,61,LM,0
0,x_tcsc,1-14,-0.011179658387046796,62,LM,0
1,B_svc,2,-0.06530626084243922,62,LM,0
2,UPFC_Vsh,5-15,0.9874949759489058,62,LM,0
3,UPFC_tsh,5-15,-0.24995317940225664,62,LM,0
4,UPFC_Vse,5-15,0.10469645215895754,62,LM,0
5,UPFC_tse,5-15,-3.025891056705735,62,LM,0
0,x_tcsc,1-14,-0.00932243712157651,63,LM,0
1,B_svc,2,-0.06308263418206471,63,LM,0
2,UPFC_Vsh,5-15,0.9914308858812938,63,LM,0
3,UPFC_tsh,5-15,-0.2504212768185998,63,LM,0
4,UPFC_Vse,5-15,0.1033905942607419,63,LM,0
5,UPFC_tse,5-15,-3.0293448383906987,63,LM,0
0,x_tcsc,1-14,-0.011187368589578974,64,LM,0
1,B_svc,2,-0.06332931072213095,64,LM,0
2,UPFC_Vsh,5-15,0.9911929328998995,64,LM,0
3,UPFC_tsh,5-15,-0.24940778311897507,64,LM,0
4,UPFC_Vse,5-15,0.10399220252947616,64,LM,0
5,UPFC_tse,5-15,-3.0250557046528126,64,LM,0
0,x_tcsc,1-14,-0.010129242632158671,65,LM,0
1,B_svc,2,-0.06276868321396963,65,LM,0
2,UPFC_Vsh,5-15,0.9912142350691572,65,LM,0
3,UPFC_tsh,5-15,-0.25052299741635986,65,LM,0
4,UPFC_Vse,5-15,0.10331368352990307,65,LM,0
5,UPFC_tse,5-15,-3.0384379647523136,65,LM,0
0,x_tcsc,1-14,-0.010043218498492455,66,LM,0
1,B_svc,2,-0.06259793703746509,66,LM,0
2,UPFC_Vsh,5-15,0.988468948705265,66,LM,0
3,UPFC_tsh,5-15,-0.2511338137178464,66,LM,0
4,UPFC_Vse,5-15,0.1050045929811938,66,LM,0
5,UPFC_tse,5-15,-3.022155996365555,66,LM,0
0,x_tcsc,1-14,-0.010315797311730353,67,LM,0
1,B_svc,2,-0.06263328800704251,67,LM,0
2,UPFC_Vsh,5-15,0.9927212961121432,67,LM,0
3,UPFC_tsh,5-15,-0.25025735245160086,67,LM,0
4,UPFC_Vse,5-15,0.10386194206194035,67,LM,0
5,UPFC_tse,5-15,-3.0293106907982774,67,LM,0
0,x_tcsc,1-14,-0.007890967484182124,68,LM,0
1,B_svc,2,-0.061343100783109415,68,LM,0
2,UPFC_Vsh,5-15,0.9907105609856175,68,LM,0
3,UPFC_tsh,5-15,-0.2519790977010498,68,LM,0
4,UPFC_Vse,5-15,0.10489412083583656,68,LM,0
5,UPFC_tse,5-15,-3.0234912875992235,68,LM,0
0,x_tcsc,1-14,-0.009293724083491986,69,LM,0
1,B_svc,2,-0.06150494255421847,69,LM,0
2,UPFC_Vsh,5-15,0.9923307814981568,69,LM,0
3,UPFC_tsh,5-15,-0.2503727841358936,69,LM,0
4,UPFC_Vse,5-15,0.10409682568244942,69,LM,0
5,UPFC_tse,5-15,-3.0346393610824514,69,LM,0
0,x_tcsc,1-14,-0.008794459349702487,70,LM,0
1,B_svc,2,-0.06318957172288388,70,LM,0
2,UPFC_Vsh,5-15,0.9898205978435607,70,LM,0
3,UPFC_tsh,5-15,-0.2511357812674766,70,LM,0
4,UPFC_Vse,5-15,0.10472570139886736,70,LM,0
5,UPFC_tse,5-15,-3.0220523623216073,70,LM,0
0,x_tcsc,1-14,-0.010081954813857647,71,LM,0
1,B_svc,2,-0.06295355427749653,71,LM,0
2,UPFC_Vsh,5-15,0.990739815892763,71,LM,0
3,UPFC_tsh,5-15,-0.25009471347637635,71,LM,0
4,UPFC_Vse,5-15,0.10458024575686241,71,LM,0
5,UPFC_tse,5-15,-3.021134485630994,71,LM,0
0,x_tcsc,1-14,-0.009383636505763265,72,LM,0
1,B_svc,2,-0.06199230730892188,72,LM,0
2,UPFC_Vsh,5-15,0.9915561193186825,72,LM,0
3,UPFC_tsh,5-15,-0.25026501905908377,72,LM,0
4,UPFC_Vse,5-15,0.10461162959202057,72,LM,0
5,UPFC_tse,5-15,-3.0260475650081706,72,LM,0
0,x_tcsc,1-14,-0.010412589451960549,73,LM,0
1,B_svc,2,-0.06383977540332529,73,LM,0
2,UPFC_Vsh,5-15,0.9885478724583969,73,LM,0
3,UPFC_tsh,5-15,-0.2514449001531405,73,LM,0
4,UPFC_Vse,5-15,0.1043601074325048,73,LM,0
5,UPFC_tse,5-15,-3.028401530241815,73,LM,0
0,x_tcsc,1-14,-0.009731950751809966,74,LM,0
1,B_svc,2,-0.06410521783214475,74,LM,0
2,UPFC_Vsh,5-15,0.9883027327274816,74,LM,0
3,UPFC_tsh,5-15,-0.25079832973035115,74,LM,0
4,UPFC_Vse,5-15,0.10327399731736733,74,LM,0
5,UPFC_tse,5-15,-3.028844969837919,74,LM,0
0,x_tcsc,1-14,-0.010867385924417034,75,LM,0
1,B_svc,2,-0.0633944943473695,75,LM,0
2,UPFC_Vsh,5-15,0.9926921525521345,75,LM,0
3,UPFC_tsh,5-15,-0.25033669640382833,75,LM,0
4,UPFC_Vse,5-15,0.1049110475898999,75,LM,0
5,UPFC_tse,5-15,-3.026300642807627,75,LM,0
0,x_tcsc,1-14,-0.011477161503667071,76,LM,0
1,B_svc,2,-0.06414428849693264,76,LM,0
2,UPFC_Vsh,5-15,0.9921630698935657,76,LM,0
3,UPFC_tsh,5-15,-0.24998946837739314,76,LM,0
4,UPFC_Vse,5-15,0.10513888775314549,76,LM,0
