,dx,dz,method,caso
4,38.43102391907145,0.10005143806743035,GNbc,2
5,2.117090255590112,0.05906765768065206,GNbc,2
6,2.1482770708592107,0.04338097795872479,GNbc,2
7,6.638766118606849,0.02362302935585111,GNbc,2
8,1.6278738396388015,0.007554265206131017,GNbc,2
9,0.13443625519113417,0.008158718092490988,GNbc,2
10,0.1341667347585389,0.00701752182581893,GNbc,2
11,0.10027062268831309,0.005306670367899913,GNbc,2
12,0.30861042382357357,0.004357103712966566,GNbc,2
13,0.01956557102504697,0.010191071434994784,GNbc,2
14,0.004944290927120668,0.002369616491072764,GNbc,2
15,0.0013935318837543433,0.00046712445970564174,GNbc,2
16,0.00018070589987421358,4.659295654442054e-05,GNbc,2
17,2.845534803863065e-06,6.744888732357797e-07,GNbc,2
0,3.1341847103395977,1.0,GN,2
1,55.114385485384275,5.914568701707203,GN,2
2,4.529662174774072,0.8480360829326332,GN,2
3,5.780194660945606,0.252698443894718,GN,2
4,2.861996607373509,0.1135159267424102,GN,2
5,0.9786870411413296,4169.864395748949,GN,2
6,2.1569060224814915,522.7524516610813,GN,2
7,4.070964141933459,66.9602870012973,GN,2
8,20.314204152142995,7.8708201371570485,GN,2
9,238.83598385509467,0.8964432566039424,GN,2
10,28129.141641396876,0.08763478667400151,GN,2
0,0.925734894110435,1.0,LM,3
1,0.5293035037039199,0.2720266589730139,LM,3
2,1.0435150744404085,0.026066662813492687,LM,3
3,0.8396121931463876,0.04326929635889745,LM,3
4,1.216873897956428,0.013480710374410189,LM,3
5,1.2254666959166882,0.007226736144513352,LM,3
6,0.9213919291379988,0.010251196728019434,LM,3
7,0.8720999172723578,0.011930166375865936,LM,3
8,0.9321177552054521,0.012494472975067795,LM,3
9,1.1409124746468877,0.01146139733672177,LM,3
10,0.7669324410131942,0.010367832518363276,LM,3
11,0.3471641635079694,0.0068722000582975154,LM,3
12,0.08343808035989103,0.0009828824769166644,LM,3
13,0.0008154272624400108,8.080020795584892e-05,LM,3
14,6.869834311670352e-06,3.424431702342373e-08,LM,3
0,3.1598925623286633,1.0,GNbc,3
1,1.8590924725721405,0.12835357528296443,GNbc,3
2,2.152666444819945,0.089848651778709,GNbc,3
3,4.4929634352934515,0.08035939520824037,GNbc,3
4,0.7427822512328883,0.0699558090321738,GNbc,3
5,1.088095886821656,0.017019165594419048,GNbc,3
6,14.433168011257592,0.007386883478879213,GNbc,3
7,21.896347425433696,0.0054578134204528,GNbc,3
8,7.132771219648848,0.0037006286366644244,GNbc,3
9,5.6345726646303484,0.003139926695560436,GNbc,3
10,1.9414785293079844,0.0009944910042037033,GNbc,3
11,0.2579614002273487,0.00014032421186766094,GNbc,3
12,0.29088818446083,5.4255872999561924e-05,GNbc,3
13,0.1553339498335681,1.0251217443636002e-05,GNbc,3
14,0.08154287567912454,2.287242653140617e-06,GNbc,3
15,0.04337509514906439,6.971627978709908e-07,GNbc,3
16,0.02274449426669005,1.9241735723978703e-07,GNbc,3
17,0.011950483112107873,5.3818466665646105e-08,GNbc,3
18,0.006274684893245784,1.4749793644826076e-08,GNbc,3
19,0.00020597890773206275,4.08162779930504e-09,GNbc,3
20,0.0001863469760470115,3.8309140633816155e-09,GNbc,3
21,0.00016858585735958533,3.595072990185669e-09,GNbc,3
22,0.0001525173641102967,3.373319768486469e-09,GNbc,3
23,0.00013798021482839545,3.164892342305535e-09,GNbc,3
24,0.000124828501769863,2.9690546947440663e-09,GNbc,3
25,0.00011293022063862502,2.785099501221755e-09,GNbc,3
26,0.0001021659367893777,2.6123488588516775e-09,GNbc,3
27,9.242759023747518e-05,2.4501557563304253e-09,GNbc,3
28,8.361741526342588e-05,2.297903709184155e-09,GNbc,3
29,7.564695650368896e-05,2.1550070717942312e-09,GNbc,3
0,3.156985581609366,1.0,GN,3
1,7.950700470729953,0.13052080818763886,GN,3
2,18.120993205105666,0.19114265413263468,GN,3
3,3.2976317664103454,0.4182354313675175,GN,3
4,8.480173553750655,0.1611002381441337,GN,3
5,1.9695223799991963,0.2763052746775581,GN,3
6,0.8933850073156644,0.45596934056414645,GN,3
7,0.6241373877264386,0.0532688324533924,GN,3
8,0.4258413597408264,0.008818331106263837,GN,3
9,1.9840934802373327,0.002542146983028013,GN,3
10,0.5680803986283606,0.006980665708004357,GN,3
11,1.2331182562559357,0.0018710422867972698,GN,3
12,0.3171690375159403,8.820676157691842,GN,3
13,0.470272853527934,1.1233024746503126,GN,3
14,0.17427657957341697,0.15288888408804277,GN,3
15,0.6654798361455656,0.022862947771076496,GN,3
16,0.4370740613855041,0.003653419949121641,GN,3
17,0.590973093434423,0.002363416325654854,GN,3
18,0.849882542272618,0.0007141664056685779,GN,3
19,34.72183769860979,0.0002696527723346199,GN,3
20,51272.17266784991,0.00020264908361698278,GN,3
