25,27,0.0318,0.163,0.1764,0,0,0,0,0,1,-360,360,143.524599848647,30.0564872185799,-137.126583517409,-15.2502253139318
27,28,0.01913,0.0855,0.0216,0,0,0,0,0,1,-360,360,32.8757649578977,-0.592058232916617,-32.6550728310188,-0.43214420890841
28,29,0.0237,0.0943,0.0238,0,0,0,0,0,1,-360,360,15.6550728310188,-6.56785579109224,-15.5845901554512,4.6439447997752
30,17,0,0.0388,0,0,0,0,0.96,0,1,-360,360,231.186841065776,92.9695148436989,-231.186841065776,-70.1011592240283
8,30,0.00431,0.0504,0.514,0,0,0,0,0,1,-360,360,74.1603143885227,28.1452405255076,-73.8054103725691,-75.4234944721494
26,30,0.00799,0.086,0.908,0,0,0,0,0,1,-360,360,223.710922372277,-11.4598929511992,-219.732807303741,-36.5720303775539
17,31,0.0474,0.1563,0.0399,0,0,0,0,0,1,-360,360,14.7659265965117,11.5217538257625,-14.5743512023508,-14.7309939479772
29,31,0.0108,0.0331,0.0083,0,0,0,0,0,1,-360,360,-8.41540984454893,-8.64394479977545,8.4315936551413,7.92045217966145
23,32,0.0317,0.1153,0.1173,0,0,0,0,0,1,-360,360,92.9820076245706,5.05420690241246,-90.2006315964334,-6.23551532127455
31,32,0.0298,0.0985,0.0251,0,0,0,0,0,1,-360,360,-29.8572424527907,12.3965561909263,30.2000221236559,-13.6009276393084
27,32,0.0229,0.0755,0.01926,0,0,0,0,0,1,-360,360,12.5270774722738,1.76424815244951,-12.486987995144,-3.42748588117475
15,33,0.038,0.1244,0.03194,0,0,0,0,0,1,-360,360,7.30645281242789,-4.41850356565353,-7.2814587373322,1.49219614422496
19,34,0.0752,0.247,0.0632,0,0,0,0,0,1,-360,360,-3.59126566754384,-10.3971909005089,3.6471224131949,4.59656454114462
35,36,0.00224,0.0102,0.00268,0,0,0,0,0,1,-360,360,0.838766660131929,4.03615750980419,-0.838346045593936,-4.29174827292556
35,37,0.011,0.0497,0.01318,0,0,0,0,0,1,-360,360,-33.8387666601313,-13.0361575098018,33.9873983519731,12.4274652333415
33,37,0.0415,0.142,0.0366,0,0,0,0,0,1,-360,360,-15.7185412626676,-10.4921961442252,15.8611428130954,7.45898885045938
34,36,0.00871,0.0268,0.00568,0,0,0,0,0,1,-360,360,30.2461704673356,4.69548564988511,-30.1616539544067,-4.98317314487131
34,37,0.00256,0.0094,0.00984,0,0,0,0,0,1,-360,360,-94.3069576937548,-44.1970187056115,94.5926420442759,44.2867802999035
38,37,0,0.0375,0,0,0,0,0.935,0,1,-360,360,243.371318305357,113.604650549537,-243.371318305356,-88.0129446899764
37,39,0.0321,0.106,0.027,0,0,0,0,0,1,-360,360,54.9090236738687,2.97950928832738,-53.9168156825527,-2.29807568807635
37,40,0.0593,0.168,0.042,0,0,0,0,0,1,-360,360,44.0211114221432,-3.67504686210106,-42.8486198340157,2.95992600316878
30,38,0.00464,0.054,0.422,0,0,0,0,0,1,-360,360,62.3513766105431,19.0260100061554,-62.0909664766937,-55.9788328454807
39,40,0.0184,0.0605,0.01552,0,0,0,0,0,1,-360,360,26.9168156825528,-8.70192431192315,-26.7626912848143,7.74847381844418
40,41,0.0145,0.0487,0.01222,0,0,0,0,0,1,-360,360,15.4475225987199,1.19259863503466,-15.4102670501247,-2.21350270816415
40,42,0.0555,0.183,0.0466,0,0,0,0,0,1,-360,360,-11.8362114798901,-6.44692810848144,11.9295261492243,2.30169306547554
41,42,0.041,0.135,0.0344,0,0,0,0,0,1,-360,360,-21.5897329498752,-7.7864972918357,21.8109223313383,5.23822095111134
43,44,0.0608,0.2454,0.06068,0,0,0,0,0,1,-360,360,-16.5929619904731,-1.33018549843503,16.7698540334246,-3.79289950643871
34,43,0.0413,0.1681,0.04226,0,0,0,0,0,1,-360,360,1.41366481322406,1.63344078359943,-1.40703800952673,-5.66981450156458
44,45,0.0224,0.0901,0.0224,0,0,0,0,0,1,-360,360,-32.7698540334245,5.48404232162889,33.0280410307677,-6.62064385105871
45,46,0.04,0.1356,0.0332,0,0,0,0,0,1,-360,360,-36.3278866326738,-3.56687143136103,36.8720149050563,2.11972684673763
46,47,0.038,0.127,0.0316,0,0,0,0,0,1,-360,360,-31.1110901088312,-1.21816374419966,31.4752951288651,-0.794807375454312
46,48,0.0601,0.189,0.0472,0,0,0,0,0,1,-360,360,-14.760924796225,-5.83077044148954,14.8976444361903,1.41866745333506
47,49,0.0191,0.0625,0.01604,0,0,0,0,0,1,-360,360,-9.53520459528009,-10.8370004782643,9.57048522412382,9.28026201252456
42,49,0.0715,0.323,0.086,0,0,0,0,0,1,-360,360,-64.8702242402813,5.2448306673496,68.036734882356,0.37017079964517
42,49,0.0715,0.323,0.086,0,0,0,0,0,1,-360,360,-64.8702242402813,5.2448306673496,68.036734882356,0.37017079964517
45,49,0.0684,0.186,0.0444,0,0,0,0,0,1,-360,360,-49.700154398094,-2.08297912721838,51.4366826257447,2.31277954906771
48,49,0.0179,0.0505,0.01258,0,0,0,0,0,1,-360,360,-34.8976444361902,3.20671985752457,35.1094766984245,-3.9251602250915
49,50,0.0267,0.0752,0.01874,0,0,0,0,0,1,-360,360,53.6599655579967,13.4271302779438,-52.8754308941841,-13.1409703740813
49,51,0.0486,0.137,0.0342,0,0,0,0,0,1,-360,360,66.627372487897,20.4428023585229,-64.3450880891014,-17.4043654766731
51,52,0.0203,0.0588,0.01396,0,0,0,0,0,1,-360,360,28.5588017122622,6.24568234008791,-28.3713624909976,-6.99430008105475
52,53,0.0405,0.1635,0.04058,0,0,0,0,0,1,-360,360,10.3713624909974,1.99430008105493,-10.3172142225269,-5.44897128487335
53,54,0.0263,0.122,0.031,0,0,0,0,0,1,-360,360,-12.6827857774731,-5.55102871512675,12.7351550364379,2.99324995417109
49,54,0.073,0.289,0.0738,0,0,0,0,0,1,-360,360,37.7658391948725,13.0699607220699,-36.5752910827906,-15.5988734084856
49,54,0.0869,0.291,0.073,0,0,0,0,0,1,-360,360,37.7442110136065,11.1980365474966,-36.3789465043667,-13.7898796782358
54,55,0.0169,0.0707,0.0202,0,0,0,0,0,1,-360,360,7.07344332053045,1.45681861884085,-7.06312416828747,-3.25016143762334
54,56,0.00275,0.00955,0.00732,0,0,0,0,0,1,-360,360,18.5280157067278,4.34637616238089,-18.5170042057195,-4.97503982851577
55,56,0.00488,0.0151,0.00374,0,0,0,0,0,1,-360,360,-21.4213022187321,-5.82392372434779,21.4477317973914,5.56603323306864
56,57,0.0343,0.0966,0.0242,0,0,0,0,0,1,-360,360,-22.9881793090288,-9.10355513485218,23.2114752915046,7.49133233440313
50,57,0.0474,0.134,0.0332,0,0,0,0,0,1,-360,360,35.8754308941841,9.14097037408145,-35.2114752915048,-10.4913323344031
56,58,0.0343,0.0966,0.0242,0,0,0,0,0,1,-360,360,-6.66638679720474,-3.69283823202475,6.68566662825244,1.53299241168909
51,58,0.0255,0.0719,0.01788,0,0,0,0,0,1,-360,360,18.7862863768392,3.15868313658453,-18.6856666282527,-4.53299241168899
54,59,0.0503,0.2293,0.0598,0,0,0,0,0,1,-360,360,-30.3823764765399,-7.50662716377468,30.9040780050932,4.25695335159332
56,59,0.0825,0.251,0.0569,0,0,0,0,0,1,-360,360,-27.9629776497192,-4.17360853849754,28.6740535214892,0.987432863973808
56,59,0.0803,0.239,0.0536,0,0,0,0,0,1,-360,360,-29.3131838357192,-3.90674038726553,30.0732161793047,1.12954020735191
55,59,0.04739,0.2158,0.05646,0,0,0,0,0,1,-360,360,-34.5155736129807,-8.26174322214458,35.155517154015,5.87841487804425
59,60,0.0317,0.145,0.0376,0,0,0,0,0,1,-360,360,-43.3167199391159,3.57426545459635,43.939294165727,-4.404907012472
59,61,0.0328,0.15,0.0388,0,0,0,0,0,1,-360,360,-51.7186681627713,5.03218374914733,52.6390965054788,-4.62579279164368
60,61,0.00264,0.0135,0.01456,0,0,0,0,0,1,-360,360,-112.067098322266,8.51913862940597,112.405525815423,-8.22735129244627
60,62,0.0123,0.0561,0.01468,0,0,0,0,0,1,-360,360,-9.872195843461,-7.11423161693657,9.88944142711746,5.73783361283728
61,62,0.00824,0.0376,0.0098,0,0,0,0,0,1,-360,360,25.4927391337973,-13.8576926718249,-25.4237657785505,13.1992712479026
63,59,0,0.0386,0,0,0,0,0.96,0,1,-360,360,151.771476758014,67.48277906576,-151.771476758015,-57.0248383296241
63,64,0.00172,0.02,0.216,0,0,0,0,0,1,-360,360,-151.771476758015,-67.4827790657599,152.253932278031,52.5058422469897
64,61,0,0.0268,0,0,0,0,0.985,0,1,-360,360,30.5373614546996,13.9862939736595,-30.5373614546994,-13.6831747555695
38,65,0.00901,0.0986,1.046,0,0,0,0,0,1,-360,360,-181.280351828669,-57.6258177040539,184.492991541881,-8.37017515495937
64,65,0.00269,0.0302,0.38,0,0,0,0,0,1,-360,360,-182.791293732731,-66.4921362206477,183.784378675834,40.0637023411311
49,66,0.018,0.0919,0.0248,0,0,0,0,0,1,-360,360,-132.22369043108,4.32572933276622,135.224438735188,8.32488284209341
49,66,0.018,0.0919,0.0248,0,0,0,0,0,1,-360,360,-132.22369043108,4.32572933276622,135.224438735188,8.32488284209341
62,66,0.0482,0.218,0.0578,0,0,0,0,0,1,-360,360,-37.1625237757096,-17.264632790946,37.9310180939922,14.6757189152943
62,67,0.0258,0.117,0.031,0,0,0,0,0,1,-360,360,-24.3031518728574,-14.4140992286369,24.4990569188897,12.1470857512496
65,66,0,0.037,0,0,0,0,0.935,0,1,-360,360,8.54062436202084,72.249683770873,-8.54062436202089,-70.5545992504581
66,67,0.0224,0.1015,0.02682,0,0,0,0,0,1,-360,360,53.1607287976529,19.272528006685,-52.4990569188898,-19.1470857512497
65,68,0.00138,0.016,0.638,0,0,0,0,0,1,-360,360,14.1820054202592,-22.4330520040206,-14.1779487351481,-41.8473613103596
47,69,0.0844,0.2778,0.07092,0,0,0,0,0,1,-360,360,-55.9400905335854,11.6318078537188,58.6843919022478,-10.0655507908095
49,69,0.0985,0.324,0.0828,0,0,0,0,0,1,-360,360,-46.5401217052171,10.6475185043966,48.7816757088729,-12.0587440304425
68,69,0,0.037,0,0,0,0,0.935,0,1,-360,360,-125.802507326302,112.819648646309,125.802507326302,-103.643037281025
69,70,0.03,0.127,0.122,0,0,0,0,0,1,-360,360,108.375947707474,16.0747090597158,-104.943469619595,-13.984719254362
24,70,0.00221,0.4115,0.10198,0,0,0,0,0,1,-360,360,-6.21528058296141,-2.97408220124368,6.2162419211816,-6.80179717214567
70,71,0.00882,0.0355,0.00878,0,0,0,0,0,1,-360,360,16.652897973461,-12.3766541556652,-16.6146249664338,11.6781109846923
24,72,0.0488,0.196,0.0488,0,0,0,0,0,1,-360,360,1.46716858685014,3.30706032019564,-1.44994297871193,-7.98236766062387
71,72,0.0446,0.18,0.04444,0,0,0,0,0,1,-360,360,10.6022225110732,-0.939709636790804,-10.5500570212881,-3.1476874265308
71,73,0.00866,0.0454,0.01178,0,0,0,0,0,1,-360,360,6.01240245536067,-10.7384013479011,-6.00000000000024,9.65137065096585
70,74,0.0401,0.1323,0.03368,0,0,0,0,0,1,-360,360,16.2075662999264,12.8926362186504,-16.0114231465199,-15.4215682329228
70,75,0.0428,0.141,0.036,0,0,0,0,0,1,-360,360,-0.133236574974539,9.93982653070008,0.193575221249716,-13.1682239020305
69,75,0.0405,0.122,0.124,0,0,0,0,0,1,-360,360,110.008965718107,20.4853985172434,-105.155337621452,-18.3077199428813
74,75,0.0123,0.0406,0.01034,0,0,0,0,0,1,-360,360,-51.9885768534796,-6.19047263018961,52.3551902877366,6.44233812043636
76,77,0.0444,0.148,0.0368,0,0,0,0,0,1,-360,360,-61.1500266001915,-21.0400076482597,63.2050525412616,24.3917297184937
69,77,0.0309,0.101,0.1038,0,0,0,0,0,1,-360,360,62.2093835256938,6.78316723304484,-61.049116548441,-13.8028334184323
75,77,0.0601,0.1999,0.04978,0,0,0,0,0,1,-360,360,-34.6082569094309,-9.55405402873226,35.4110617376752,7.3762897324878
77,78,0.00376,0.0124,0.01264,0,0,0,0,0,1,-360,360,45.3947033658093,6.61127995287361,-45.3161899854717,-7.62829458702614
78,79,0.00546,0.0244,0.00648,0,0,0,0,0,1,-360,360,-25.6838100145287,-18.3717054129745,25.737240771071,17.9542537454399
77,80,0.017,0.0485,0.0472,0,0,0,0,0,1,-360,360,-96.5709052935511,-37.4149844445924,98.3435459637772,37.5312430437676
77,80,0.0294,0.105,0.0228,0,0,0,0,0,1,-360,360,-44.3653341290202,-20.545660769523,45.0463702566508,20.5911876139181
79,80,0.0156,0.0704,0.0187,0,0,0,0,0,1,-360,360,-64.7372407710714,-29.5836296730163,65.5046824031433,31.0833333372369
68,81,0.00175,0.0202,0.808,0,0,0,0,0,1,-360,360,-44.1454711598351,-4.61424348394094,44.2019493657971,-75.5392048943216
81,80,0,0.037,0,0,0,0,0.935,0,1,-360,360,-44.2019493657973,75.5392048943227,44.2019493657974,-73.0455809898692
77,82,0.0298,0.0853,0.08174,0,0,0,0,0,1,-360,360,-3.0254616737325,17.5545435644447,3.16669492454895,-25.2803714938395
82,83,0.0112,0.03665,0.03796,0,0,0,0,0,1,-360,360,-47.2223579487434,24.3935080665525,47.55689756784,-26.9927123232787
83,84,0.0625,0.132,0.0258,0,0,0,0,0,1,-360,360,-24.7860370992613,14.6865512712326,25.3461010472852,-15.9918712685893
83,85,0.043,0.148,0.0348,0,0,0,0,0,1,-360,360,-42.7708604685785,11.9961432180909,43.6657187875943,-12.2904141448821
84,85,0.0302,0.0641,0.01234,0,0,0,0,0,1,-360,360,-36.3461010472854,8.99187126858907,36.7906573552076,-9.23913069753565
85,86,0.035,0.123,0.0276,0,0,0,0,0,1,-360,360,17.1724812297988,-7.35367294715728,-17.0530501518434,5.09096647023517
86,87,0.02828,0.2074,0.0445,0,0,0,1,0,1,-360,360,-3.94694984815643,-15.0909664702351,3.99999999999991,11.021607354417
85,88,0.02,0.102,0.0276,0,0,0,0,0,1,-360,360,-50.3924268562058,7.59965782093772,50.9323623738613,-7.53048553268222
85,89,0.0239,0.173,0.047,0,0,0,0,0,1,-360,360,-71.2364305163942,0.676970790842846,72.4886412078125,3.73356093992607
88,89,0.0139,0.0712,0.01934,0,0,0,0,0,1,-360,360,-98.9323623738613,-2.46951446731759,100.327965158147,7.69863253608305
89,90,0.0518,0.188,0.0528,0,0,0,0,0,1,-360,360,58.2186972948899,-4.72432242695134,-56.4782339690572,5.81320191066846
89,90,0.0238,0.0997,0.106,0,0,0,0,0,1,-360,360,110.828442672844,-5.44205350306168,-107.934115815873,7.07128260557963
90,91,0.0254,0.0836,0.0214,0,0,0,0,0,1,-360,360,1.41234978493074,4.42392297260824,-1.40401714714637,-6.46226619037321
89,92,0.0099,0.0505,0.0548,0,0,0,0,0,1,-360,360,201.541547706802,-2.1040162016667,-197.560137220448,16.9602888088248
89,92,0.0393,0.1581,0.0414,0,0,0,0,0,1,-360,360,63.5947059595042,-5.06675605642212,-62.017630848998,7.29161397235198
91,92,0.0387,0.1272,0.03268,0,0,0,0,0,1,-360,360,-8.59598285285369,-6.62575637495043,8.6360604572053,3.58670731483514
92,93,0.0258,0.0848,0.0218,0,0,0,0,0,1,-360,360,57.6234910243484,-11.6582819909007,-56.7198949878097,12.5014564635141
92,94,0.0481,0.158,0.0406,0,0,0,0,0,1,-360,360,52.1700770499061,-15.2143805161583,-50.748517802934,15.9054267503762
93,94,0.0223,0.0732,0.01876,0,0,0,0,0,1,-360,360,44.7198949878099,-19.5014564635145,-44.1812755354548,19.4395902132901
94,95,0.0132,0.0434,0.0111,0,0,0,0,0,1,-360,360,40.8609716242125,9.01424312526389,-40.6237220839613,-9.31134769511121
80,96,0.0356,0.182,0.0494,0,0,0,0,0,1,-360,360,18.9665348722404,21.0665026329092,-18.6626628427636,-24.6165749708468
82,96,0.0162,0.053,0.0544,0,0,0,0,0,1,-360,360,-9.94433697580573,-6.56870236948435,9.96326580338512,1.29440733806297
94,96,0.0269,0.0869,0.023,0,0,0,0,0,1,-360,360,19.7878829138025,-9.82166405648683,-19.6596208168637,7.97696499220419
80,97,0.0183,0.0934,0.0254,0,0,0,0,0,1,-360,360,26.4234770412143,25.7532549428918,-26.1808416228051,-27.1870386124159
80,98,0.0238,0.108,0.0286,0,0,0,0,0,1,-360,360,28.9492800221311,8.31811984125749,-28.7434559569354,-10.4288411772438
80,99,0.0454,0.206,0.0546,0,0,0,0,0,1,-360,360,19.5641600750446,8.16840436796253,-19.3515839630226,-12.9414929653955
92,100,0.0648,0.295,0.0472,0,0,0,0,0,1,-360,360,31.4970528536896,-16.5322795647682,-30.7074652662368,15.3728946466597
94,100,0.0178,0.058,0.0604,0,0,0,0,0,1,-360,360,4.28093880037375,-50.5375960324436,-3.86634253135654,45.8060865034172
95,96,0.0171,0.0547,0.01474,0,0,0,0,0,1,-360,360,-1.37627791603874,-21.6886523048893,1.45493547775765,20.5063017032815
96,97,0.0173,0.0885,0.024,0,0,0,0,0,1,-360,360,-11.0959176215159,-20.1610990627024,11.1808416228054,18.1870386124154
98,100,0.0397,0.179,0.0476,0,0,0,0,0,1,-360,360,-5.2565440430644,2.42884117724361,5.27619675457269,-7.29505478915332
99,100,0.018,0.0813,0.0216,0,0,0,0,0,1,-360,360,-22.6484160369776,-4.59409658151834,22.7410800452687,2.79388889896744
100,101,0.0277,0.1262,0.0328,0,0,0,0,0,1,-360,360,-16.7426060560825,22.899813171033,16.9796990432359,-25.1278388259206
92,102,0.0123,0.0559,0.01464,0,0,0,0,0,1,-360,360,44.6510866842972,-8.38991621105987,-44.3934924141919,8.12700167788497
101,102,0.0246,0.112,0.0294,0,0,0,0,0,1,-360,360,-38.9796990432357,10.1278388259204,39.3934924141922,-11.1270016778849
100,103,0.016,0.0525,0.0536,0,0,0,0,0,1,-360,360,121.753299424238,-22.148490564971,-119.402031119928,24.3578271684879
100,104,0.0451,0.204,0.0541,0,0,0,0,0,1,-360,360,56.1846597770485,10.6469941469991,-54.7293583950848,-9.41239283867141
103,104,0.0466,0.1584,0.0407,0,0,0,0,0,1,-360,360,32.4521114825916,13.8671000139593,-31.8549047305695,-15.8316946159058
103,105,0.0535,0.1625,0.0408,0,0,0,0,0,1,-360,360,43.3510851381647,12.8485187005921,-42.2485649259921,-13.4804453552081
100,106,0.0605,0.229,0.062,0,0,0,0,0,1,-360,360,60.3611778525483,9.47598351592557,-58.1358725831575,-7.12301006248916
104,105,0.00994,0.0378,0.00986,0,0,0,0,0,1,-360,360,48.5842631256547,2.63233923592642,-48.3344009660267,-2.60607373027123
105,106,0.014,0.0547,0.01434,0,0,0,0,0,1,-360,360,8.8631464048831,3.87988856695454,-8.8482273307929,-5.15165214692724
105,107,0.053,0.183,0.0472,0,0,0,0,0,1,-360,360,26.7547110525545,-2.37493540705278,-26.3472924706701,-0.554885853987838
105,108,0.0261,0.0703,0.01844,0,0,0,0,0,1,-360,360,23.965108434582,-11.1284593268119,-23.7745777620406,9.92231461741786
106,107,0.053,0.183,0.0472,0,0,0,0,0,1,-360,360,23.9840999139502,-3.72533779058368,-23.65270752933,0.550528685345561
108,109,0.0105,0.0288,0.0076,0,0,0,0,0,1,-360,360,21.774577762041,-10.9223146174173,-21.7086910015763,10.3929252500022
103,110,0.03906,0.1813,0.0461,0,0,0,0,0,1,-360,360,60.5988344991716,8.34891769902775,-59.1488879159325,-6.15241974368838
109,110,0.0278,0.0762,0.0202,0,0,0,0,0,1,-360,360,13.7086910015761,-13.3929252500026,-13.6067553833443,11.7716454683903
110,111,0.022,0.0755,0.02,0,0,0,0,0,1,-360,360,-35.7029449222647,0.956134801697155,36,-1.84382478492308
110,112,0.0247,0.064,0.062,0,0,0,0,0,1,-360,360,69.458588221541,-30.6141528948907,-67.9999999999999,28.5116933968594
17,113,0.00913,0.0301,0.00768,0,0,0,0,0,1,-360,360,2.05633620054232,5.9005991435903,-2.0523089898031,-6.64620221154271
32,113,0.0615,0.203,0.0518,0,0,0,0,0,1,-360,360,4.11613572298386,-17.7985764261781,-3.94769101019505,13.3988283053022
32,114,0.0135,0.0612,0.01628,0,0,0,0,0,1,-360,360,9.37146174493768,1.77773053540952,-9.35774316644699,-3.22074587801204
27,115,0.0164,0.0741,0.01972,0,0,0,0,0,1,-360,360,20.7237410872374,5.06038513039834,-20.6423058521977,-6.52508345218028
114,115,0.0023,0.0104,0.00276,0,0,0,0,0,1,-360,360,1.35774316644798,0.220745878011875,-1.35769414780292,-0.474916547818067
68,116,0.00034,0.00405,0.164,0,0,0,1,0,1,-360,360,184.12592722129,-66.3580438520006,-184.000000000004,51.3224772059671
12,117,0.0329,0.14,0.0358,0,0,0,0,0,1,-360,360,20.1525499380798,5.19725171744647,-20,-7.99999999999994
75,118,0.0145,0.0481,0.01198,0,0,0,0,0,1,-360,360,40.2148290218974,23.5876597532075,-39.8738623213419,-23.557051304413
76,118,0.0164,0.0544,0.01356,0,0,0,0,0,1,-360,360,-6.84997339980902,-9.69189146900866,6.87386232134151,8.55705130441354
